critic_loss,generator_loss,wasserstein,real_score,fake_score,gp
-1.0892043,-0.31733626,1.174701,1.4109243,0.2362233,0.008549672
-1.3198094,-0.21318433,1.4121095,1.7005985,0.28848895,0.009230012
-1.1131221,-0.3312609,1.1911385,1.4732174,0.28207892,0.007801635
-1.0425647,-0.29110983,1.1129842,1.3854241,0.27244002,0.0070419377
-1.2613996,-0.27888894,1.3747029,1.6124387,0.23773575,0.011330327
-1.1126492,-0.280072,1.1884505,1.4978358,0.3093853,0.0075801304
-0.94655555,-0.4114104,1.0238979,1.3004751,0.2765772,0.0077342354
-1.1941259,-0.31997073,1.3282156,1.5737228,0.24550721,0.013408978
-1.1683453,-0.26701373,1.2422049,1.4735616,0.23135668,0.0073859557
-1.1642383,-0.27956513,1.2643888,1.5470839,0.282695,0.010015051
-1.1935008,-0.26289243,1.2737548,1.5261251,0.2523702,0.008025404
-1.1838046,-0.2364548,1.253964,1.4506876,0.19672367,0.007015928
-1.1937534,-0.24957485,1.2780083,1.4347374,0.1567291,0.008425493
-1.3866622,-0.32610464,1.4930073,1.6978531,0.20484576,0.010634506
-1.2724332,-0.30226725,1.3814394,1.5864083,0.20496884,0.010900632
-1.1722535,-0.28507078,1.267456,1.5687189,0.3012629,0.009520252
-1.1627171,-0.2928765,1.2665827,1.5982676,0.33168483,0.010386568
-1.0674996,-0.2738483,1.1287512,1.4442979,0.31554672,0.0061251577
-1.3166777,-0.3485876,1.411374,1.5846503,0.17327628,0.009469626
-1.2092168,-0.24531364,1.2973491,1.555079,0.25772986,0.008813223
-1.2227979,-0.2617064,1.330393,1.5610219,0.23062894,0.010759512
-1.0991033,-0.27712628,1.2071162,1.4743965,0.2672802,0.010801294
-1.1984804,-0.23788297,1.3086838,1.548909,0.24022523,0.011020342
-1.2816986,-0.34516823,1.3898325,1.7021021,0.3122696,0.010813386
-1.1364994,-0.3381263,1.2539732,1.5203549,0.26638162,0.011747387
-1.4480814,-0.31759208,1.5463911,1.7485374,0.20214632,0.009830978
-1.1485819,-0.26147234,1.2507272,1.5907214,0.3399942,0.010214533
-1.2482697,-0.23383713,1.363432,1.6285093,0.2650772,0.011516238
-1.0604285,-0.2766644,1.1437345,1.4533738,0.3096393,0.0083305985
-1.2551544,-0.3220188,1.3342254,1.5629187,0.22869319,0.007907099
-1.2713352,-0.3190822,1.3249967,1.6214355,0.29643887,0.00536615
-1.2480953,-0.2755975,1.3623645,1.6604383,0.2980737,0.01142692
-1.2805202,-0.23639731,1.4117703,1.6165539,0.20478356,0.013125019
-1.205063,-0.31407368,1.323895,1.6391256,0.31523055,0.011883203
-1.0484887,-0.25938755,1.1343971,1.4120221,0.27762493,0.008590836
-0.9967693,-0.20934829,1.0905282,1.4231726,0.33264434,0.009375893
-1.0828707,-0.39532343,1.1387376,1.4064711,0.2677336,0.0055866875
-1.2794746,-0.3026958,1.3695003,1.6331378,0.26363757,0.009002568
-1.2769597,-0.32899135,1.3777425,1.6411555,0.26341292,0.010078287
-1.219112,-0.23640645,1.2749776,1.6004858,0.3255082,0.0055865487
-1.2254466,-0.25636786,1.2645248,1.5468228,0.28229797,0.003907829
-1.1854677,-0.27913472,1.3065035,1.542188,0.23568445,0.012103578
-1.2299113,-0.30917427,1.296592,1.5334628,0.23687074,0.0066680643
-1.1545057,-0.31145623,1.2444706,1.4665818,0.22211128,0.0089964885
-1.3357708,-0.23050098,1.4389945,1.668535,0.22954044,0.010322368
-1.2384541,-0.2161675,1.3308073,1.6198443,0.289037,0.009235322
-1.1156774,-0.23702475,1.1899626,1.5128449,0.32288232,0.0074285273
-1.4407387,-0.22994077,1.5187035,1.7418742,0.22317074,0.0077964743
-1.3305871,-0.31334344,1.4298899,1.7031435,0.27325356,0.009930281
-1.2367157,-0.3127063,1.3282127,1.6275579,0.2993452,0.009149702
-1.2786644,-0.27300075,1.406963,1.6152658,0.2083029,0.012829862
-1.2516458,-0.29847854,1.3383405,1.5861638,0.24782318,0.008669478
-1.2290807,-0.2678134,1.3195536,1.5333292,0.21377563,0.009047288
-1.344677,-0.2904902,1.4243939,1.7036443,0.27925038,0.007971694
-1.2836456,-0.32292274,1.363089,1.7378032,0.37471426,0.00794434
-1.1716101,-0.31772834,1.248404,1.4933593,0.2449553,0.007679396
-1.2810229,-0.2717667,1.362932,1.6938822,0.33095026,0.008190907
-1.2691656,-0.27902237,1.3655396,1.6433573,0.2778178,0.009637391
-1.1769743,-0.23612176,1.2502304,1.5797169,0.3294865,0.007325618
-1.3123822,-0.21261007,1.4170672,1.6678314,0.25076425,0.010468501
-1.2965999,-0.3633951,1.361298,1.5582757,0.19697776,0.0064698104
-1.1016495,-0.22459318,1.213274,1.6378266,0.4245526,0.011162447
-1.3780783,-0.28773528,1.4423189,1.6287341,0.18641517,0.006424061
-1.3141962,-0.19573155,1.3779118,1.6534348,0.27552295,0.0063715545
-1.1117839,-0.22938004,1.212908,1.5914675,0.37855947,0.01011242
-1.1875565,-0.3098987,1.2803714,1.6122799,0.33190846,0.009281498
-1.3344152,-0.37009746,1.4089704,1.710912,0.30194166,0.0074555175
-1.4388549,-0.28324187,1.5312614,1.7912183,0.25995684,0.009240648
-1.2871497,-0.31804118,1.3702675,1.745725,0.37545753,0.008311784
-1.3260436,-0.31964022,1.4026647,1.6538769,0.25121218,0.007662109
-1.2540909,-0.27911472,1.350212,1.5761337,0.22592178,0.009612105
-1.2179623,-0.42785308,1.3015527,1.5993786,0.2978259,0.008359036
-1.4405943,-0.4535162,1.5151827,1.7505602,0.23537749,0.007458843
-1.3003409,-0.2935244,1.3866487,1.6001232,0.21347457,0.008630779
-1.3578448,-0.30275142,1.4510317,1.7007331,0.24970135,0.0093186805
-1.2498709,-0.31050554,1.3377422,1.6790814,0.34133926,0.008787132
-1.1409849,-0.43293053,1.2456746,1.5568001,0.31112552,0.010468969
-1.064521,-0.24878338,1.1612624,1.5182685,0.3570061,0.009674149
-1.3181295,-0.19113836,1.3993555,1.7304468,0.33109125,0.0081226025
-1.2680004,-0.25370157,1.3514963,1.6194592,0.26796278,0.0083495965
-1.288596,-0.31091416,1.4039714,1.6305488,0.22657734,0.011537535
-1.1966683,-0.23534137,1.2816951,1.560555,0.2788598,0.008502686
-1.2956711,-0.19901231,1.3862896,1.7058074,0.31951782,0.009061849
-1.3109584,-0.30152762,1.4158037,1.624743,0.20893937,0.010484522
-1.1399677,-0.32108828,1.253633,1.542382,0.28874898,0.011366541
-1.3745552,-0.28793103,1.4747647,1.654497,0.17973237,0.010020946
-1.3708427,-0.33897898,1.4541384,1.7055836,0.2514452,0.008329576
-1.3316641,-0.18659505,1.4591583,1.703608,0.2444497,0.012749424
-1.1550305,-0.30651212,1.2611668,1.5667255,0.30555868,0.010613626
-1.4634411,-0.27274215,1.5447494,1.7652628,0.22051348,0.0081308205
-1.1799449,-0.34517848,1.2643112,1.6125686,0.3482574,0.008436635
-1.273965,-0.35846233,1.4040058,1.6300678,0.22606203,0.013004075
-1.2132608,-0.22004336,1.3091397,1.6573875,0.34824774,0.009587895
-1.3798444,-0.18529814,1.4419928,1.620141,0.17814831,0.006214833
-1.2994069,-0.28236622,1.4094594,1.759774,0.35031462,0.011005247
-1.1702986,-0.29494202,1.2727087,1.6282256,0.35551697,0.010241013
-1.2645342,-0.25147173,1.36149,1.6304843,0.26899436,0.009695584
-1.2648324,-0.3446619,1.3689342,1.6796726,0.31073844,0.010410183
-1.3469545,-0.32309434,1.4757363,1.7606512,0.28491497,0.012878176
-1.1254482,-0.31686914,1.2300915,1.5762532,0.34616172,0.01046432
-1.230873,-0.30921593,1.3034214,1.5687351,0.2653137,0.007254839
-1.053903,-0.2906298,1.1081231,1.475067,0.36694396,0.0054220036
-1.2856227,-0.32590532,1.3676865,1.7419202,0.37423372,0.008206379
-1.3393313,-0.30235982,1.448555,1.7211647,0.2726097,0.0109223705
-1.3101788,-0.390773,1.3825097,1.7388369,0.35632718,0.007233097
-1.2669151,-0.27864444,1.3367406,1.6513664,0.31462574,0.006982553
-1.2958308,-0.24339259,1.3909345,1.6768311,0.28589666,0.009510359
-1.3279269,-0.35629898,1.4374973,1.6992338,0.26173654,0.010957034
-1.1855074,-0.35342082,1.3133507,1.610514,0.2971634,0.012784325
-1.1881568,-0.29454947,1.323861,1.6763513,0.3524903,0.0135704195
-1.2410669,-0.37066483,1.3353014,1.69841,0.36310866,0.009423446
-1.2261039,-0.23836917,1.2824297,1.5926216,0.3101919,0.0056325803
-1.1746758,-0.4384532,1.3068438,1.657794,0.3509503,0.013216796
-1.2143341,-0.29555047,1.3501344,1.6559757,0.30584127,0.0135800205
-1.2821659,-0.2955376,1.3592122,1.6727092,0.313497,0.0077046254
-1.4354268,-0.31225738,1.5282809,1.8202485,0.29196763,0.009285403
-1.2516552,-0.34024647,1.3549405,1.7165029,0.36156237,0.010328531
-1.0770189,-0.43794605,1.1548027,1.6260687,0.471266,0.007778382
-1.3355079,-0.3629101,1.4110203,1.8422607,0.43124038,0.0075512356
-1.4012232,-0.32329637,1.5081531,1.8539224,0.34576926,0.010692996
-1.3488281,-0.38700232,1.4808531,1.8657181,0.38486505,0.013202496
-1.1637121,-0.40289396,1.2135432,1.5237337,0.31019062,0.004983101
-1.25418,-0.38220394,1.3501108,1.7935641,0.4434533,0.009593076
-1.3354168,-0.38081896,1.3740265,1.7702212,0.3961947,0.0038609752
-1.1791918,-0.4396494,1.2395682,1.6337765,0.39420825,0.00603764
-1.4811654,-0.36968327,1.547224,1.9738522,0.42662805,0.0066058626
-1.1448375,-0.40465176,1.2526189,1.757108,0.50448906,0.010778137
-1.2889824,-0.4374461,1.3576232,1.8252491,0.46762586,0.0068640765
-1.1923418,-0.50823563,1.2850214,1.7598304,0.47480896,0.009267966
-1.3214104,-0.4754105,1.3972491,1.8949276,0.4976785,0.0075838706
-1.3193214,-0.43997258,1.4366415,1.8871708,0.4505294,0.011732005
-1.3953685,-0.36923417,1.5038636,1.9112964,0.4074328,0.010849515
-1.3892854,-0.42266017,1.4674525,1.9010776,0.43362504,0.007816711
-1.1258532,-0.41136846,1.2772863,1.7515416,0.47425538,0.015143306
-1.5222216,-0.47233993,1.5936592,1.9887812,0.39512208,0.007143765
-1.2629615,-0.4027656,1.3679004,1.8113502,0.44344985,0.010493888
-1.3395171,-0.38187903,1.4125779,1.7621421,0.34956414,0.00730607
-1.3371708,-0.44845346,1.4035896,1.7420459,0.33845627,0.0066418806
-1.4442661,-0.40540618,1.5161321,1.8836014,0.36746937,0.007186599
-1.1373138,-0.38669628,1.227031,1.6916413,0.46461034,0.008971713
-1.2258046,-0.32177567,1.3414215,1.7948494,0.45342788,0.011561693
-1.3717784,-0.36077923,1.4861923,1.8215632,0.33537087,0.011441397
-1.3501785,-0.37387112,1.464987,1.8567405,0.39175338,0.011480859
-1.132662,-0.47380394,1.1993141,1.6481688,0.44885468,0.006665205
-1.2441262,-0.43664858,1.3487409,1.7098985,0.36115754,0.010461468
-1.170636,-0.37961286,1.2658918,1.7116282,0.44573644,0.009525569
-1.4341809,-0.44224364,1.5521063,1.9025353,0.35042906,0.011792541
-1.3595304,-0.3559755,1.4182355,1.6944268,0.27619117,0.005870508
-1.3220353,-0.352688,1.3731432,1.6667778,0.2936347,0.0051107877
-1.2488246,-0.28375518,1.348938,1.7013671,0.3524292,0.010011341
-1.2141359,-0.3476926,1.3283117,1.6626011,0.3342895,0.011417575
-1.3099424,-0.38992178,1.3925756,1.8281367,0.43556106,0.008263331
-1.119762,-0.40624425,1.1977857,1.681845,0.48405918,0.0078023784
-1.2492956,-0.35540545,1.3354352,1.6658716,0.3304364,0.008613955
-1.1096762,-0.38585067,1.2055842,1.6942823,0.4886981,0.009590795
-1.2643526,-0.40168664,1.3824223,1.7053654,0.32294312,0.011806972
-1.353351,-0.37287137,1.4222925,1.7976999,0.37540746,0.0068941494
-1.4250116,-0.36148822,1.5221621,1.7807082,0.25854614,0.009715038
-1.291578,-0.38529158,1.3937157,1.7335218,0.3398061,0.01021377
-1.2652516,-0.26800448,1.4126091,1.67905,0.26644093,0.014735751
-1.3566651,-0.27246967,1.4449304,1.7490344,0.304104,0.008826535
-1.1887584,-0.32488006,1.3020672,1.6740744,0.37200728,0.011330873
-1.4971495,-0.23125799,1.5948689,1.8899392,0.29507035,0.009771947
-1.4760909,-0.37085384,1.5356114,1.7702217,0.23461027,0.0059520453
-1.3968323,-0.40403828,1.519348,1.8531398,0.33379173,0.01225157
-1.3822972,-0.28009003,1.4735395,1.8040533,0.3305138,0.009124229
-1.2784915,-0.34818095,1.3722339,1.775357,0.40312314,0.009374236
-1.1821368,-0.41205692,1.2505147,1.6849794,0.43446475,0.0068377918
-1.3962998,-0.32145566,1.5307283,1.8581736,0.3274453,0.013442855
-1.2397223,-0.3371476,1.3259928,1.6618617,0.3358688,0.008627052
-1.2324128,-0.30993223,1.3479735,1.664518,0.3165445,0.011556068
-1.2866666,-0.26430568,1.386898,1.6904209,0.30352277,0.010023147
-1.4135739,-0.36357868,1.5543694,1.8700961,0.31572664,0.014079559
-1.3701034,-0.3042773,1.4756294,1.7735587,0.2979293,0.010552608
-1.4676104,-0.3392461,1.5742829,1.8906624,0.3163795,0.01066725
-1.2299958,-0.40130135,1.2966441,1.6964569,0.39981285,0.0066648265
-1.396373,-0.3207133,1.4588343,1.8675213,0.40868697,0.0062461216
-1.4707711,-0.28993863,1.5656964,1.8177302,0.25203386,0.009492528
-1.5336471,-0.33019367,1.6151499,1.8991902,0.28404033,0.008150281
-1.2199886,-0.27083537,1.3292097,1.7173826,0.38817286,0.010922104
-1.2349381,-0.37451378,1.3351852,1.7706821,0.43549693,0.010024701
-1.134186,-0.34156817,1.2216551,1.5704212,0.34876615,0.008746909
-1.3684672,-0.33887416,1.4225857,1.7453258,0.32274008,0.005411855
-1.243607,-0.35946256,1.3527336,1.7007368,0.34800318,0.0109126605
-1.3002251,-0.30397213,1.3666904,1.7459716,0.3792811,0.0066465265
-1.2143116,-0.30975223,1.3380998,1.7180195,0.37991965,0.012378825
-1.2711477,-0.3641916,1.4033296,1.7030523,0.29972273,0.0132181905
-1.4443232,-0.35980198,1.5559297,1.8607329,0.3048033,0.01116065
-1.393328,-0.31360856,1.4874341,1.9113507,0.42391655,0.009410619
-1.3516927,-0.29998392,1.4299452,1.7502837,0.32033852,0.0078252535
-1.3313954,-0.33560443,1.3992535,1.8147856,0.41553214,0.006785807
-1.3340864,-0.34051824,1.451106,1.8023782,0.35127226,0.01170195
-1.4369038,-0.37192428,1.5641717,1.8622712,0.2980995,0.01272678
-1.3765727,-0.35787684,1.4770546,1.7991412,0.3220865,0.010048183
-1.1711293,-0.34570003,1.2876453,1.6547788,0.36713356,0.011651602
-1.314818,-0.37257233,1.4100672,1.8194087,0.40934145,0.009524914
-1.145798,-0.33272243,1.2461667,1.6504382,0.4042715,0.01003688
-1.3329017,-0.33039862,1.3959506,1.789708,0.39375746,0.0063048815
-1.3618184,-0.43474275,1.4709009,1.8921648,0.42126393,0.010908246
-1.2723867,-0.35628167,1.3696764,1.7137038,0.34402743,0.009728972
-1.3337859,-0.34476855,1.4187614,1.7551968,0.33643547,0.008497549
-1.2094333,-0.32536754,1.2844205,1.6578623,0.37344176,0.007498718
-1.1574872,-0.35136414,1.2596543,1.7514603,0.49180597,0.010216707
-1.4055852,-0.41063797,1.5239687,1.8241003,0.30013162,0.01183835
-1.301246,-0.34871292,1.4051942,1.7288711,0.32367694,0.010394812
-1.3276656,-0.4237126,1.4279912,1.8331172,0.4051261,0.010032562
-1.252577,-0.3510505,1.3534445,1.7305634,0.37711895,0.010086754
-1.3500082,-0.33718082,1.4587884,1.844147,0.38535854,0.0108780125
-1.4704144,-0.29555714,1.5497799,1.9365084,0.38672855,0.007936543
-1.3866419,-0.37390316,1.529311,1.8964016,0.36709073,0.014266904
-1.3416932,-0.40568626,1.4214444,1.9285123,0.507068,0.007975129
-1.2190363,-0.4172942,1.3006487,1.7730618,0.47241312,0.008161235
-1.4018133,-0.3811163,1.4999175,1.8607445,0.360827,0.009810428
-1.430954,-0.3763296,1.5647157,1.9708445,0.40612876,0.013376175
-1.3606708,-0.38002807,1.4233142,1.7936791,0.37036487,0.006264344
-1.250637,-0.40703762,1.3681371,1.7339151,0.3657779,0.0117500005
-1.2303193,-0.4470014,1.3823748,1.818723,0.43634814,0.015205551
-1.3689789,-0.4977281,1.4948785,1.8807509,0.38587242,0.012589963
-1.2229048,-0.47016528,1.298593,1.738708,0.44011503,0.007568821
-1.3321261,-0.30720106,1.4460847,1.8165718,0.37048706,0.011395859
-1.4215512,-0.45716754,1.4814081,1.9412358,0.45982772,0.005985693
-1.2612549,-0.465361,1.3969363,1.8670707,0.47013438,0.013568138
-1.2272307,-0.35668337,1.3489211,1.7693739,0.42045283,0.012169044
-1.3251219,-0.40585485,1.4136729,1.8696878,0.45601487,0.008855106
-1.2925351,-0.42979902,1.3932055,1.8458751,0.4526696,0.010067044
-1.3324193,-0.3466015,1.4467218,1.7664145,0.31969267,0.011430249
-1.4438646,-0.3792745,1.5865896,1.9251783,0.3385887,0.014272501
-1.2652751,-0.27185327,1.3687631,1.7753892,0.4066261,0.010348792
-1.3346661,-0.37833926,1.4267826,1.7444818,0.3176992,0.009211648
-1.4028442,-0.4203152,1.5355399,1.9459264,0.41038662,0.013269562
-1.1853801,-0.41860044,1.3050596,1.7124667,0.40740716,0.011967947
-1.4287694,-0.3409287,1.5101619,1.8943167,0.38415474,0.008139247
-1.2480879,-0.3400863,1.3569057,1.700639,0.3437333,0.010881781
-1.2489079,-0.44258314,1.3552164,1.7703828,0.41516638,0.010630844
-1.3869405,-0.30840218,1.4811366,1.8124018,0.33126515,0.009419612
-1.3046216,-0.36239213,1.4638206,1.8284085,0.3645879,0.015919903
-1.3077782,-0.2688375,1.4140193,1.8502035,0.43618414,0.010624113
-1.4013,-0.4046992,1.5101333,1.9050893,0.394956,0.010883326
-1.3155301,-0.33010095,1.459276,1.8547806,0.3955046,0.014374588
-1.2300355,-0.33731586,1.3432639,1.6678104,0.32454655,0.011322828
-1.4275725,-0.33885768,1.5716149,1.8478525,0.27623764,0.014404237
-1.2792243,-0.3781529,1.3488451,1.7224059,0.37356082,0.0069620893
-1.2552924,-0.3037374,1.3353493,1.7308869,0.39553767,0.008005693
-1.5129977,-0.35282892,1.62992,1.9543583,0.32443833,0.011692228
-1.4720509,-0.36956018,1.575392,1.9326301,0.35723805,0.010334104
-1.2735157,-0.39098424,1.3609905,1.8136362,0.45264563,0.008747477
-1.1912154,-0.4363001,1.2722297,1.6943631,0.42213345,0.008101429
-1.4273139,-0.35290366,1.5421641,1.985949,0.44378498,0.011485011
-1.5144608,-0.40824074,1.6039513,2.0132751,0.40932378,0.008949053
-1.3934579,-0.48911694,1.5484746,1.9897125,0.441238,0.0155016715
-1.2465352,-0.32648867,1.3560231,1.8028445,0.4468214,0.010948788
-1.2739964,-0.34875447,1.3397038,1.8187225,0.47901863,0.0065707443
-1.1769661,-0.37056798,1.2796938,1.6837027,0.40400892,0.010272775
-1.2979077,-0.29344013,1.3713007,1.8358868,0.4645862,0.007339294
-1.2969357,-0.49869448,1.3966234,1.87943,0.48280668,0.009968768
-1.5758048,-0.441163,1.6871281,2.0421941,0.355066,0.011132329
-1.3223988,-0.40659225,1.4193763,1.8720453,0.45266905,0.0096977465
-1.4286095,-0.40548426,1.5381875,1.9818065,0.44361907,0.010957796
-1.2265488,-0.37662214,1.3474656,1.7584326,0.410967,0.01209168
-1.1793444,-0.35509795,1.2585483,1.6972477,0.43869942,0.00792039
-1.1896148,-0.40459138,1.2843946,1.6969954,0.41260073,0.009477979
-1.3289583,-0.3166272,1.5020936,1.9311371,0.4290436,0.017313523
-1.4157368,-0.42904347,1.5287476,1.9128755,0.38412797,0.011301077
-1.4123156,-0.45065498,1.5800254,1.9725728,0.39254743,0.016770987
-1.3113894,-0.5012971,1.4250091,1.8570664,0.43205726,0.011361963
-1.1794955,-0.487933,1.2882775,1.8015727,0.5132952,0.010878203
-1.281282,-0.37554944,1.4434824,1.9159182,0.47243583,0.016220052
-1.204648,-0.40144062,1.299856,1.732024,0.43216807,0.009520799
-1.5538317,-0.47205192,1.6274136,2.1014576,0.474044,0.007358196
-1.5649868,-0.39636436,1.6511742,2.0393133,0.38813913,0.008618741
-1.2143975,-0.44013515,1.3091908,1.7727859,0.46359515,0.009479316
-1.339621,-0.42151424,1.5191851,1.9311152,0.41193008,0.017956413
-1.2446264,-0.44883138,1.341461,1.7824681,0.44100714,0.009683459
-1.3370826,-0.4924888,1.4721372,1.8963977,0.42426056,0.013505457
-1.4723289,-0.48989183,1.533099,1.9276321,0.394533,0.006077021
-1.457281,-0.5481658,1.574382,2.0303864,0.4560045,0.0117101
-1.2473047,-0.5451138,1.3577847,1.8418198,0.48403502,0.011048003
-1.3755451,-0.46853346,1.4835908,1.9379343,0.4543435,0.010804573
-1.3828825,-0.4308458,1.4506185,1.8159542,0.36533576,0.0067735985
-1.3689045,-0.3764599,1.4711668,1.864394,0.3932271,0.010226237
-1.1715903,-0.39715996,1.2916558,1.7583477,0.46669194,0.012006542
-1.2924793,-0.39086732,1.3885257,1.8081381,0.41961247,0.00960465
-1.307602,-0.40210274,1.3945143,1.9011662,0.5066519,0.008691226
-1.1769724,-0.44069982,1.2940385,1.7721221,0.47808355,0.0117066195
-1.4672705,-0.47822198,1.5563393,1.9240152,0.36767596,0.00890688
-1.2613937,-0.4275602,1.3661023,1.7507353,0.38463292,0.01047087
-1.358185,-0.44908974,1.4365484,1.8357122,0.39916384,0.007836334
-1.4204998,-0.48996508,1.5045805,1.9153521,0.4107716,0.008408074
-1.2509418,-0.38233763,1.335372,1.740447,0.4050751,0.008443024
-1.3677044,-0.40937173,1.4655294,1.8739495,0.40842006,0.0097825
-1.2670826,-0.42094377,1.371655,1.8311348,0.45947987,0.010457246
-1.4903911,-0.48221213,1.6215699,2.038671,0.41710114,0.013117878
-1.1670334,-0.4947214,1.2946848,1.8033851,0.5087004,0.012765136
-1.392817,-0.43621355,1.5062982,1.9546494,0.44835126,0.011348123
-1.3218174,-0.54065907,1.4200592,1.9184089,0.4983496,0.009824185
-1.5394206,-0.48018003,1.6663365,2.0727954,0.4064589,0.012691593
-1.2444887,-0.5004394,1.3559692,1.8920577,0.53608847,0.011148049
-1.2528707,-0.44391695,1.3916451,1.8999984,0.50835335,0.013877442
-1.3892214,-0.43684775,1.5041622,1.944304,0.4401418,0.0114940815
-1.3492789,-0.4485823,1.4586009,1.8990467,0.44044578,0.01093219
-1.1698344,-0.49823374,1.2970178,1.7461574,0.44913954,0.01271834
-1.4478748,-0.34729654,1.5461072,1.9585676,0.41246042,0.009823236
-1.2455529,-0.35464996,1.3266865,1.7560289,0.42934242,0.008113365
-1.22466,-0.4420985,1.3444405,1.7246783,0.38023776,0.011978044
-1.241308,-0.4465649,1.2977672,1.7287549,0.43098766,0.005645914
-1.5226091,-0.49829692,1.6074815,1.9882427,0.38076124,0.008487238
-1.2951139,-0.39619637,1.3979592,1.8414232,0.44346386,0.010284528
-1.2939763,-0.42138302,1.3692338,1.736152,0.36691824,0.007525756
-1.4736544,-0.40411967,1.5319235,1.8248396,0.29291612,0.0058269184
-1.2756275,-0.44279164,1.3491406,1.7822108,0.43307012,0.0073513095
-1.4762748,-0.41043112,1.5541916,1.9798172,0.4256255,0.007791669
-1.287107,-0.4299143,1.4257753,1.8699896,0.44421428,0.013866831
-1.3711534,-0.47747895,1.4875934,1.9715807,0.48398733,0.011644004
-1.5017416,-0.42651257,1.5967054,2.045683,0.4489774,0.009496383
-1.2447029,-0.57576084,1.3574067,1.8831471,0.5257404,0.011270375
-1.4086124,-0.43983722,1.4952946,1.9764154,0.48112082,0.008668218
-1.5371317,-0.40594533,1.6769197,2.0438504,0.36693066,0.013978803
-1.4203448,-0.42102155,1.5119925,1.931576,0.4195836,0.009164767
-1.3497529,-0.41430092,1.453433,1.8741906,0.4207576,0.010368011
-1.3998066,-0.4080602,1.5121062,1.9223644,0.4102581,0.011229953
-1.1523498,-0.3792451,1.2426945,1.744203,0.5015085,0.009034462
-1.2416403,-0.47143245,1.3858101,1.846842,0.46103185,0.014416974
-1.3907394,-0.47898507,1.519722,2.0640068,0.5442849,0.01289825
